,0
2029,358.675487682689
2030,419.75052011107397
2031,391.59020564963123
2032,348.81392246354295
2033,293.7023986813174
2034,223.6434010168639
2035,138.48073514824802
2036,76.20885271464309
2037,53.02802691429588
2038,44.855154463966045
2039,47.2283077788984
2040,48.48894439130848
2041,90.82048846268506
2042,202.38037412324928
2043,327.75089888111773
2044,371.15582808405367
2045,339.8507210710029
2046,326.0443600393085
2047,317.7984110400151
2048,301.5431794248126
2049,246.74005387957493
2050,227.0994166016989
2051,252.5838840146935
2052,303.7351514196662
2053,357.0117744241545
2054,377.44934681119094
2055,349.84049846882107
2056,359.19703230203584
2057,289.91334292702714
2058,206.20513450329693
2059,128.07997392119478
2060,100.81329095707207
2061,58.96777906776339
2062,35.784716892394954
2063,42.090795261392515
2064,31.846759994531965
2065,115.29266109671593
2066,290.4007428920321
2067,378.25943372736094
2068,320.5709170373088
2069,331.43435829832885
2070,321.4918442904682
2071,293.69396734781105
2072,280.4129198264033
2073,222.2817681110846
2074,210.44241871636103
2075,236.63664878784226
2076,313.3658358774135
2077,342.99774001381513
2078,392.4782362255811
2079,376.63996874603214
2080,353.1992641876383
2081,311.1425496403543
2082,218.76248258159222
2083,148.2932698418171
2084,66.31732606050292
2085,58.57996767792227
2086,45.79035857551986
2087,38.09419342212479
2088,70.89262987178049
2089,152.36193487261693
2090,320.5944289264828
2091,378.161172999866
2092,318.1850942585285
2093,298.74544432181074
2094,309.2284322661622
2095,310.163137186863
2096,288.2487411087744
2097,268.66842418160337
2098,241.85018869624125
2099,238.6889159826116
2100,310.0025175380173
2101,376.85050748017306
2102,396.23110313898667
2103,382.2294786132517
2104,354.0232385933374
2105,313.5968164769827
2106,208.62312014873288
2107,139.88328173633522
2108,74.23884593255454
2109,49.965231452193706
2110,35.60426938286997
2111,27.4106904959597
2112,74.35825238458057
2113,187.55748080623817
2114,311.2737869155953
2115,354.83578152850396
2116,340.4169632393231
2117,326.74037685367057
2118,324.30309248985947
2119,283.3034969401914
2120,256.69626318848634
2121,228.5590831031351
2122,234.70699784228344
2123,271.3621104391703
2124,318.04364353843613
2125,368.0036874430902
2126,390.1309709482829
2127,364.13470873728807
2128,361.7672961171647
2129,293.8230531104758
2130,204.4060955964358
2131,121.5037933654821
2132,78.56709020688925
2133,41.71133034261274
2134,45.10021723749708
2135,38.62772860575956
2136,73.45060360810967
2137,222.2966839337708
2138,326.3447481350722
2139,366.81968661042526
2140,292.0076482315007
2141,296.9817231677959
2142,323.39411586571975
2143,313.18408048785375
2144,280.3406369908959
2145,237.14682059158176
2146,227.96579976631054
2147,263.9933071592781
2148,317.3857898647823
2149,388.4850987708329
2150,395.62658301606217
2151,358.6068090051399
2152,366.59509066186524
2153,280.44110663791525
2154,194.62812487752507
2155,112.7913654898309
2156,65.29568206085199
2157,53.25410046778063
2158,56.368771843321554
2159,46.36324996600135
2160,90.24524089137765
2161,224.4631123326788
2162,364.45904301826783
2163,333.1181789644202
2164,281.3644649505285
2165,320.18396425573474
2166,322.8827497478646
2167,310.3026310788119
2168,244.0424027986585
2169,236.7874056734108
2170,233.61310470250768
2171,247.68921287142302
2172,338.190821630585
2173,388.8054794602573
2174,381.78261294550634
2175,395.50360235752896
2176,369.515247329645
2177,291.61784007824775
2178,203.27890767474526
2179,105.89352631611027
2180,58.83563326517
2181,41.543242798606855
2182,39.105833637082554
2183,55.73871311636006
2184,126.12487297797534
2185,280.32006283989153
2186,372.95059890912205
2187,314.2550395518678
2188,274.18518696582225
2189,312.5459797962512
2190,313.3545990913135
2191,302.2536278467335
2192,238.58278301536555
2193,242.3656544189763
2194,256.77363901867096
2195,247.18282743030318
2196,337.7254459660123
2197,392.70190367915467
2198,392.86366148314517
2199,358.96767407273865
2200,351.3569703933689
2201,251.77232323753014
2202,159.9183166033685
2203,97.23347354475075
2204,81.21389994740971
2205,58.320528207826214
2206,48.92399920347296
2207,51.7081463314575
2208,98.98649204687828
2209,259.27061038479235
2210,360.0132892171483
2211,334.49600562146924
2212,307.6597449783956
2213,314.7017504704487
2214,327.95785342493446
2215,324.74584981688497
2216,256.10341040377244
2217,228.27327387623188
2218,234.78894002079545
2219,302.00128187865784
2220,351.18987124725186
2221,352.8618311386771
2222,348.62308180045954
2223,374.33528444849065
2224,349.1498379723112
2225,247.51121638898604
2226,169.64652298614845
2227,100.38788051218663
2228,73.06550781650864
2229,54.44121625136802
2230,55.14733169668523
2231,57.08940375864262
2232,124.26693454237443
2233,250.22212223502552
2234,305.4213731937602
2235,301.8745822482702
2236,322.656122092533
2237,319.60463330325024
2238,344.2365919374024
2239,328.63449664229336
2240,270.27151071104686
2241,234.7704449996936
2242,236.84648241490336
2243,256.9190707858157
2244,333.9390384191969
2245,356.35184411655234
2246,388.3532225313001
2247,383.38360786527596
2248,336.43335034604917
2249,247.81146346333378
2250,149.84549381525335
2251,96.87132056475136
2252,55.58799741403686
2253,57.24742761505303
2254,72.63392737268072
2255,66.6148038735939
2256,132.65096472350285
2257,258.47468551312056
2258,311.2305420120041
2259,352.58008782127115
2260,327.51961377512816
2261,307.29221072100137
2262,322.6248477855956
2263,314.28222548571955
2264,246.19201345773052
2265,237.63719573407033
2266,231.0785916882901
2267,287.9847290504653
2268,337.790171052006
2269,374.6182158401266
2270,384.626633024394
2271,377.5959391970688
2272,353.07747160333514
2273,238.04110353296485
2274,178.18056001858884
2275,100.6045692776359
2276,71.32163449080718
2277,65.54405946164664
2278,44.450370585124574
2279,67.75076257857077
2280,137.88288421511896
2281,236.27024394975285
2282,344.3111910184675
2283,327.62546220358803
2284,318.2360616446149
2285,336.1580765420975
2286,330.5171749765666
2287,264.37702518412505
2288,223.72791902017713
2289,220.58116964042554
2290,231.5581768204921
2291,295.1830436783489
2292,335.89153857807247
2293,395.64998508324857
2294,390.24209083214987
2295,381.5610520773323
2296,314.00300308212104
2297,214.39361914755284
2298,161.9252834762096
2299,92.62518320191015
2300,67.03582143897336
2301,48.99396579342266
2302,52.10356538989757
2303,64.69862983308764
2304,110.96839038157071
2305,270.21215192672236
2306,368.52321533139116
2307,285.3791924096669
2308,312.0362210729425
2309,314.2539862591681
2310,274.7065094452396
2311,295.98064083937805
2312,277.81027599659774
2313,239.49184325397314
2314,251.22155723362863
2315,290.15896479431353
2316,336.83508916068763
2317,397.91725003445276
2318,371.859926798325
2319,364.3888967196111
2320,302.30995654258055
2321,216.88552996640237
2322,160.92412626916382
2323,87.97018856286735
2324,64.28312333472476
2325,53.4049160082744
2326,49.153047934441304
2327,63.57513093180046
2328,129.54618731066742
2329,209.3213034513967
2330,353.61033787122693
2331,359.81592912152536
2332,322.8740139079379
2333,320.9894086969723
2334,301.87126262909806
2335,297.29150603541217
2336,262.9089073815484
2337,231.355385528389
2338,208.34441191171288
2339,263.3146621865988
2340,325.96016151814115
2341,370.70987094366075
2342,403.48352755937594
2343,352.33315807395
2344,296.9851476170472
2345,208.7581163310966
2346,133.16387334109362
2347,93.89454567042984
2348,65.59643456593832
2349,48.723823671439305
2350,54.07261372554848
2351,58.15575529108392
2352,135.3629887570529
2353,291.10722773858055
2354,401.7048306797726
2355,333.43136132174504
2356,313.46247922654493
2357,303.9392755513466
2358,284.4306449266137
2359,283.684364585268
2360,251.3956949707723
2361,229.12521544946762
2362,228.44725436825686
2363,317.46696828128927
2364,371.4226955140416
2365,375.58291214727285
2366,358.31835656267026
2367,346.1934500324242
2368,288.07910607312436
2369,235.26490352335932
2370,164.8801538759036
2371,81.00461917421825
2372,65.2423085748544
2373,46.492560364549945
2374,42.28799561594255
2375,67.34937319752939
2376,169.17489246018823
2377,309.4308042379488
2378,362.6152516514396
2379,310.4487242738367
2380,296.6275622333523
2381,288.30771551614214
2382,307.1617821349422
2383,307.7373192369443
2384,257.39945961529094
2385,208.7245956653209
2386,231.66660856161602
2387,294.09803738373284
2388,361.1919387238696
2389,370.0492417688645
2390,377.5719980037612
2391,371.8183442002741
2392,307.58359840568636
2393,210.09538622729755
2394,112.6463305794143
2395,69.5412603299379
2396,61.65196821935288
2397,41.18925658096174
2398,39.96791627249601
2399,62.37150191479745
2400,169.3159488195068
2401,320.0926422810958
2402,321.83579677196894
2403,279.78204991430573
2404,288.0933479881591
2405,313.5374576926583
2406,329.130292997445
2407,284.8952368615473
2408,242.04145866345823
2409,235.10857192394045
2410,254.08892072477735
2411,324.3870414156004
2412,370.87398492847717
2413,393.5584053608321
2414,355.9236382028904
2415,338.41775379233684
2416,281.6447880699578
2417,176.53210203252058
2418,93.71415806380719
2419,67.03528231285216
2420,40.822650818554024
2421,38.3583652215068
2422,39.32783379320725
2423,55.70005577670747
2424,151.53639300763956
2425,298.3779549915933
2426,297.5358749336576
2427,318.1667040675058
2428,329.2746889435698
2429,326.2866922388739
2430,329.61506721856347
2431,261.6689990453185
2432,215.49505880504807
2433,217.00690572634332
2434,232.2016438137639
2435,305.2481140325177
2436,374.3106144365378
2437,411.5421452072822
2438,408.2895573828878
2439,354.0155310865678
2440,229.53929176603677
2441,148.11194375639093
2442,90.63902260382005
2443,64.81679829179836
2444,52.895002535801325
2445,50.78532215305685
2446,48.20071159281417
2447,80.88968547223465
2448,208.8045410804211
2449,304.62935199455853
2450,372.3487544491694
2451,342.48341369420194
2452,333.3329807884453
2453,317.72346252535294
2454,300.6050300872264
2455,253.43389871123685
2456,219.40194606422335
2457,241.3637222181313
2458,291.33354589558326
2459,358.71803871099456
2460,394.53274603525733
2461,374.9036731374785
2462,395.20251040266265
2463,345.2021169013645
2464,253.56023393230186
2465,150.62204508992204
2466,99.59447655432226
2467,56.10346188879478
2468,52.76874718527279
2469,55.17293020362459
2470,47.3076591568836
2471,112.21799487613058
2472,204.78119758716076
2473,351.59629247209097
2474,326.20033222131326
2475,315.8680400116509
2476,333.29680941924045
2477,344.2203882023156
2478,312.94424923446167
2479,275.7293939341601
2480,215.92546615037156
2481,248.2960330162025
2482,248.90716117804294
2483,317.61732955810686
2484,378.4964595281595
2485,385.61511078377475
2486,391.72355949408876
2487,366.3899731403874
2488,236.18293297361734
2489,155.22696090259672
2490,83.51179524935108
2491,76.76419255473479
2492,53.32834013143162
2493,38.58669511764691
2494,65.31844516374659
2495,100.22456523273496
2496,199.53689816239142
2497,299.291069907904
2498,318.4823025085589
2499,347.06302053063195
2500,341.1133943820931
2501,309.05436940764645
2502,293.4072321218756
2503,260.98341032787465
2504,233.20163041825953
2505,230.87971405247413
2506,296.58894982087645
2507,367.9399807064365
2508,410.10223917576013
2509,403.9243729854346
2510,328.1956180281953
2511,278.6225094334354
2512,238.78971759154814
2513,148.38727746324497
2514,92.03607809252478
2515,70.79844254164558
2516,60.685135375356026
2517,49.74375045455611
2518,44.05700819299864
2519,88.5985600247459
2520,273.5255811322745
2521,357.9702907485412
2522,324.6827870364316
2523,289.1898556400272
2524,318.5235356730127
2525,317.3545904364728
2526,296.06979133380673
2527,268.60853625497475
2528,232.08228228891463
2529,241.68239193090722
2530,295.87794729710885
2531,347.7076156952314
2532,390.98870063945856
2533,368.7365894695768
2534,350.0800601591526
2535,334.6675375823605
2536,247.3018744649151
2537,137.67970355415054
2538,84.36000037905248
2539,74.97698946299712
2540,38.73866878091954
2541,48.758966707487104
2542,45.251971256794405
2543,120.0983714380819
2544,265.9974361321202
2545,354.47143210875157
2546,366.866490744798
2547,338.16851778327515
2548,316.77556898231705
2549,335.6919321236112
2550,299.2373969073946
2551,242.35819775561035
2552,235.55492467308432
2553,226.4890958810631
2554,252.16037299100356
2555,338.9664543940843
2556,372.10164499314124
2557,391.3855373999211
2558,362.2242254725055
2559,318.2168477886848
2560,242.6720939558549
2561,148.82382984796828
2562,97.78732579610065
2563,61.712190603852974
2564,52.421829510105454
2565,40.19450898446786
2566,44.39518004442223
2567,134.22836788356193
2568,295.64412630158625
2569,307.31058593629854
2570,301.0999229069342
2571,300.9995755616738
2572,333.94494883889587
2573,330.024603394325
2574,273.6955531217503
2575,242.4508750334151
2576,226.77515220743854
2577,266.7043827302076
2578,280.8598379091882
2579,354.5268722448804
2580,387.58105415232035
2581,379.27254156342644
2582,383.75115210648727
2583,309.2187230040723
2584,198.35202873764234
2585,124.27160696875805
2586,73.31851770841865
2587,39.71408770758714
2588,42.73215566926484
2589,25.73027431148546
2590,54.58386502950748
2591,147.60868948989622
2592,328.3916402923324
2593,373.0252878445407
2594,314.5753603383898
2595,304.3949868810062
2596,299.4852551497022
2597,342.15160153424495
2598,299.48319848338804
2599,233.0157891515684
2600,220.53866104334244
2601,218.1583692992129
2602,262.47951339365636
2603,367.56029614368146
2604,434.9593478603191
2605,424.0242727119005
2606,337.731146725553
2607,303.2577352717202
2608,194.44765240845743
2609,112.30524345340947
2610,61.552908786493134
2611,44.281204788876295
2612,52.29074199212036
2613,40.08362871221021
2614,40.96366225069582
2615,165.44879216031796
2616,316.90032676028676
2617,361.4275168711946
2618,332.9258407287779
2619,322.78672539539076
2620,310.6573011879255
2621,306.8254722654001
2622,289.9466139973764
2623,258.3318657621139
2624,259.808406162357
2625,271.19584244582336
2626,308.53914454449796
2627,369.2532520023818
2628,374.1731672270861
2629,387.8035135640297
2630,358.267239419328
2631,316.0909636708535
2632,201.26298531800222
2633,115.6168556042569
2634,84.06663589858982
2635,55.7827617172245
2636,47.88723970479464
2637,67.95718798008335
2638,90.06281658607497
2639,205.4664119114649
2640,324.7617240860088
2641,337.95623188114894
2642,286.96317490516793
2643,299.10811146838864
2644,349.31742632546417
2645,305.6781170332503
2646,272.46791302472036
2647,236.1345601319892
2648,220.5548273391153
2649,250.64523265805596
2650,294.3515963855811
2651,374.23065404571196
2652,432.38216525996836
2653,413.4355162096256
2654,329.19240232336927
2655,317.3037927752764
2656,189.52157716862777
2657,93.05890018258867
2658,70.14627964371536
2659,55.92710774426402
2660,44.400431532195284
2661,59.922671266557614
2662,86.00670121331834
2663,194.32390798791926
2664,375.39019452658226
2665,328.0786576113487
2666,287.5798503253618
2667,309.66337226443045
2668,334.7481369374781
2669,322.0014981836978
2670,258.3245251606213
2671,235.69475926279028
2672,244.89784494775054
2673,230.0400400944497
2674,325.83793962970447
2675,388.0040984325627
2676,387.3309894864427
2677,390.61328915040474
2678,344.92427725642864
2679,282.2245957497069
2680,153.4720155237768
2681,99.03549262100401
2682,67.07130392480116
2683,55.7732571233843
2684,52.677235518109654
2685,40.1109045004155
2686,91.95985164927907
2687,216.41939053982463
2688,336.2182190560611
2689,334.25266006447237
2690,329.2377188690002
2691,331.4943710226707
2692,313.4508680473053
2693,312.31307231998954
2694,278.14945870949856
2695,241.0658151009068
2696,237.07154510691092
2697,266.94131368474405
2698,346.8552473138164
2699,374.0738981340681
2700,377.0478176567108
2701,383.2523206709497
2702,293.33101067053843
2703,256.42657533017916
2704,195.13306640910275
2705,115.55353823646848
2706,73.3944945562379
2707,51.06720524390164
2708,44.21804716216084
2709,58.93684920251448
2710,114.29176346891367
2711,217.83302415675587
2712,315.810223727062
2713,314.04988708703024
2714,298.7677082338524
2715,304.29243311217584
2716,341.4195581160254
2717,302.20172198184355
2718,252.70942302634805
2719,231.73333540293007
2720,226.67825177501783
2721,275.3111568618316
2722,323.7549409980503
2723,378.6067307875765
2724,424.60788672190336
2725,403.881811973312
2726,303.91062698829575
2727,238.45508999518051
2728,140.18525226710273
2729,98.4930718401867
2730,75.50207833739998
2731,66.8817911093866
2732,52.64303096086542
2733,66.13330434447082
2734,81.48859468997196
2735,184.8082720460517
2736,345.37896025293117
2737,354.29350052112545
2738,352.5555276313059
2739,327.2501505527048
2740,306.88438676986544
2741,284.04268627547094
2742,232.20224284278743
2743,221.96943687416405
2744,261.0222586080285
2745,319.7782019628215
2746,354.4705335652162
2747,383.5386565442028
2748,398.81932784100474
2749,327.6699700600372
2750,277.91395544080154
2751,247.5603018255568
2752,161.4113465254617
2753,105.9461110805602
2754,73.64005652062193
2755,61.295945303027736
2756,54.83557702519985
2757,51.35777425558774
2758,82.51902444863487
2759,252.87011755382173
2760,367.3709929884251
2761,328.51767599888564
2762,332.2355895687675
2763,325.4888654500524
2764,293.78283829536207
2765,308.1689495998575
2766,264.7090370204232
2767,243.85566236444348
2768,257.95466467385233
2769,281.3252435252121
2770,320.0743020091583
2771,335.192481691416
2772,331.89277524241146
2773,358.94633865568346
2774,335.30524890509776
2775,250.1178150583241
2776,151.8945125255471
2777,96.14884164327438
2778,57.822814959799246
2779,50.07868754925258
2780,38.197426090515194
2781,34.23193382520341
2782,99.56583298317989
2783,266.0015319930687
2784,358.22021564098
2785,352.33128111634295
2786,339.30977789511036
2787,314.06615571692794
2788,304.1936831776449
2789,299.00704528830005
2790,256.49095347853006
2791,229.20248270564173
2792,261.55350874553386
2793,269.04168415808095
2794,354.4707332415574
2795,388.6430227890727
2796,352.76503803228974
2797,337.2058082557237
2798,319.65404321387535
2799,245.5007876275797
2800,169.91971017233482
2801,112.28248035051487
2802,84.18434510171582
2803,65.53952680870182
2804,45.17513580070809
2805,54.615673470657555
2806,126.09828607314714
2807,260.40388094702604
2808,346.5728350806675
2809,325.9609502396888
2810,313.38606309077505
2811,316.9214225657325
2812,345.04413298022234
2813,305.60989761128593
2814,247.6129864281773
2815,220.73087448127148
2816,228.50723464519328
2817,266.96008825272355
2818,323.5243597511634
2819,404.81549854467283
2820,411.6376304336348
2821,379.0728153031605
2822,309.3578075595217
2823,225.8145742248292
2824,150.19565623096483
2825,83.2044733926399
2826,58.09213840878374
2827,45.81376064270623
2828,50.950194907969745
2829,49.49846803704975
2830,146.5926464116154
2831,287.77358629539236
2832,333.3483658505333
2833,307.81826802565894
2834,315.67890158937604
2835,315.99543351732416
2836,327.13450799971
2837,298.73632909683585
2838,248.33541480658042
2839,228.16120552974422
2840,248.81134149381887
2841,287.2879484740983
2842,347.2785312056683
2843,410.07514309626185
2844,384.5617681649614
2845,369.5159062615709
2846,318.3311025911084
2847,221.52898331292494
2848,133.40696930266404
2849,70.48301382548246
2850,72.9078833127806
2851,68.67568335855378
2852,38.9858680913012
2853,54.21689984968563
2854,111.982147165745
2855,229.36631963953474
2856,349.3724671089106
2857,359.7012949340535
2858,312.3099174337989
2859,300.57850807720905
2860,323.5598622046253
2861,292.0494205220757
2862,247.20871110001727
2863,242.32380724977338
2864,243.81583754218354
2865,287.12319552499014
2866,400.2099337838893
2867,389.1644975217001
2868,355.0000452705762
2869,334.50522068461476
2870,293.2703714616761
2871,181.41594572619053
2872,126.12136865818762
2873,59.69817515616819
2874,56.98808798312754
2875,46.45871522471984
2876,39.72990207380866
2877,50.52694096756906
2878,124.88740880495926
2879,313.03076899309525
2880,380.31615994442427
2881,319.55480407230857
2882,297.6559652771522
2883,308.61746758932605
2884,331.2976998104248
2885,317.208327516558
2886,249.52678494421207
2887,242.44253355426227
2888,249.0660199311549
2889,272.7240553392326
2890,311.99336054630805
2891,369.17496889282194
2892,377.04396390332596
2893,391.3056868310829
2894,308.82127723076917
2895,198.0116953898255
2896,110.1151733757057
2897,60.9959915033061
2898,47.86529527489887
2899,48.25104999842583
2900,45.901997617873974
2901,50.949835490555614
2902,160.73684982877046
2903,301.84386204317957
2904,376.5276707717521
2905,299.29317649330346
2906,276.12963767219395
2907,315.7172693983339
2908,328.24751390926815
2909,267.44752316108827
2910,230.2624346113482
2911,247.1832018234429
2912,292.2098155350376
2913,327.06974297844806
2914,334.9850429324719
2915,365.62075997125703
2916,346.42765041299504
2917,369.9407775803351
2918,338.0994697044949
2919,195.2464526194422
2920,108.0815896465852
2921,59.97117264983041
2922,49.5731070533831
2923,50.14537944720692
2924,51.668151160318985
2925,95.57045915341041
2926,256.4577036237921
2927,382.3805137977207
2928,351.97277222957007
2929,263.6323472454173
2930,276.1841917445588
2931,305.6667554494371
2932,329.0531979621152
2933,280.6179849328416
2934,242.5214394044112
2935,210.4285686661459
2936,212.8449444210811
2937,284.42932207085335
2938,338.7252154224869
2939,362.42535945097677
2940,383.1741673510116
2941,410.8504863290665
2942,351.7141414486558
2943,245.02228948346
2944,121.56032173767034
2945,63.85351968667456
2946,45.18641751398479
2947,50.525283653937265
2948,38.8583348121891
2949,64.32044284289145
2950,215.98483491851312
2951,360.95718923336057
2952,330.7958033430501
2953,276.7274686376889
2954,287.16630564705105
2955,300.1083152209053
2956,295.21655436030755
2957,268.0543844891131
2958,233.93186177368284
2959,195.47803224803505
2960,236.97375611477193
2961,303.6870943162525
2962,374.85640974752107
2963,413.63561187112276
2964,389.4334615532705
2965,368.80074547799813
2966,287.9356086705349
2967,169.71335964945015
2968,110.82658024406419
2969,72.14567878322572
2970,43.302271558603906
2971,49.67649946284644
2972,53.74859892671461
2973,82.71269053194601
2974,199.21344744922138
2975,327.91143865942695
2976,308.5945896725353
2977,305.4315367195263
2978,316.94320226264676
2979,318.52019109429796
2980,299.31047345635824
2981,273.74291884583266
2982,247.3403670715862
2983,233.51429112114303
2984,294.57343680063286
2985,314.5072956655899
2986,390.7269249561707
2987,366.6850947726524
2988,374.97493762364587
2989,335.0653627407118
2990,296.47934248529384
2991,174.58072505306416
2992,102.46646130479218
2993,54.6224624662577
2994,44.18845512839789
2995,33.81984179227473
2996,53.72060430368106
2997,90.08575939767664
2998,197.3540913115981
2999,287.74457831492737
3000,308.48205208664587
3001,277.7302482150068
3002,325.5314264621751
3003,325.7170256213025
3004,333.71191656492095
3005,285.55751835806683
3006,235.13325191971037
3007,254.86724537495118
3008,276.22151874058824
3009,336.96976086899696
3010,382.07087569545183
3011,378.48923124460873
3012,348.602025930282
3013,305.5964943368842
3014,232.8715629303336
3015,173.16328760183342
3016,90.36091339582362
3017,64.44004897125868
3018,51.36412396323729
3019,29.610744390722516
3020,43.98991694236193
3021,86.43432806559088
3022,232.93805764790102
3023,350.0777938326802
3024,359.774096928048
3025,297.8981077841935
3026,317.7000205228983
3027,333.562588613169
3028,313.4896352089455
3029,283.93776883795186
3030,216.10880147898087
3031,226.06787863934247
3032,240.049513067371
3033,284.8982869176588
3034,383.14691153044043
3035,389.5035479490249
3036,369.50803901372836
3037,325.6418225193053
3038,246.654426424591
3039,173.8507732445185
3040,85.14856218564321
3041,70.45022697026059
3042,35.48913600454517
3043,40.0643599452863
3044,45.84874393768109
3045,91.64943480927957
3046,200.62828411610826
3047,376.1728159620229
3048,337.9755106318899
3049,307.4083275053065
3050,306.73003196622426
3051,311.3102877507631
3052,294.1330905654271
3053,256.96543688021495
3054,205.2576353210349
3055,221.27954762752202
3056,244.39000561327146
3057,311.4347060789528
3058,409.82605684445605
3059,382.57262240557066
3060,378.18834894990067
3061,310.1457353937292
3062,239.32317040869216
3063,168.01026522452634
3064,101.41825036794717
3065,47.30250750728115
3066,50.80838477046325
3067,54.69556397476396
3068,40.88968216628837
3069,138.31027145578207
3070,319.55056095005847
3071,339.4245618398381
3072,307.0772291882692
3073,301.80340761645635
3074,304.62233836307456
3075,325.91547395298494
3076,281.9308119489278
3077,236.50670566488753
3078,230.58577300657632
3079,249.22875614921716
3080,314.1888218852238
3081,361.4836758421517
3082,391.47918560393475
3083,381.1710342639211
3084,386.9461732417193
3085,327.0067850280738
3086,214.72466754550481
3087,137.10249915469956
3088,83.10164007693183
3089,48.854551772010296
3090,48.14278548623767
3091,46.64936619527913
3092,56.9919018012441
3093,167.23097339207493
3094,322.208966894093
3095,380.0689007311403
3096,324.89160356212983
3097,301.1137754531036
3098,313.7730158723491
3099,325.7732245275278
3100,254.7406767821624
3101,229.8670504962678
3102,237.31977524640394
3103,233.2367073115193
3104,292.044738111875
3105,354.89780100007465
3106,396.6185950466819
3107,414.2543090142711
3108,352.32622930491107
3109,299.3494552700652
3110,224.41391457816616
3111,116.93226343705285
3112,88.09198114717051
3113,53.51567647472734
3114,50.2557605286116
3115,42.62588792048848
3116,56.39650688711157
3117,142.04740387350256
3118,259.70817487897
3119,367.1523673624664
3120,336.72091422880055
3121,328.5606663151418
3122,319.67517895458934
3123,307.9157899506916
3124,277.69959789663557
3125,225.68937965486316
3126,229.21377689868976
3127,206.69147618369362
3128,288.02325660049615
3129,380.80791285366706
3130,443.7297118263639
3131,388.9112879534489
3132,319.03603994601264
3133,272.5581617390255
3134,169.41243242756528
3135,122.38728130467013
3136,84.91230513875823
3137,61.886488082069576
3138,42.26431400187852
3139,34.82361475938998
3140,64.88205252009621
3141,195.33138994307194
3142,290.1524054265057
3143,325.0920187057729
3144,273.9522695057435
3145,305.002092812549
3146,352.2130028356446
3147,330.1424124356216
3148,262.4461075417768
3149,233.55105527948578
3150,211.37751050997295
3151,257.2128782981603
3152,303.68734391167897
3153,355.6459283475763
3154,386.6930635116387
3155,368.3931561465631
3156,324.4156750029257
3157,263.67418443080317
3158,178.69795137003916
3159,110.98953610610175
3160,66.42591005483698
3161,35.34600800318688
3162,39.22048779218849
3163,49.62236720675236
3164,55.99290109868306
3165,195.94365750803425
3166,326.636615042976
3167,381.5364619359159
3168,294.9504656680502
3169,316.7639378354433
3170,344.2296032654611
3171,316.75898586218204
3172,259.43988225909686
3173,239.8531850488365
3174,219.30788353180165
3175,240.45051807145563
3176,322.74337566172045
3177,373.58351300776246
3178,418.9863387857414
3179,392.4760298020111
3180,355.33925543897396
3181,259.13881151984174
3182,162.91027688343684
3183,99.32226778220772
3184,65.39050835527868
3185,59.29295198937612
3186,46.345818221416266
3187,38.61626718377579
3188,92.74206374822023
3189,264.5638473608422
3190,392.3996236500583
3191,365.9417596573391
3192,299.7663445270908
3193,287.1382061939384
3194,285.4200461890725
3195,301.9008147275928
3196,271.1187698740819
3197,239.15872071802715
3198,223.02680047529796
3199,267.797470924733
3200,293.6452612962886
3201,372.81853297706516
3202,411.35728485061713
3203,398.6886596433361
3204,372.8750713330705
3205,273.79725577017643
3206,166.69587074916188
3207,100.63810491913719
3208,47.53660804968138
3209,35.20359883665682
3210,37.13149387839039
3211,58.92452917226365
3212,98.47404268487219
3213,234.5880344221394
3214,334.18439072342267
3215,317.98907199439145
3216,312.02337190038753
3217,301.8824894313809
3218,322.5576217534286
3219,284.48867586326935
3220,259.8687695682731
3221,233.00485187998024
3222,219.9329403664166
3223,271.9279457669453
3224,365.56163580663343
3225,407.26377009915734
3226,402.39067897646
3227,324.59969671895783
3228,286.1987439844089
3229,221.07358647350267
3230,144.8731535671721
3231,98.29781832996318
3232,69.03587951040961
3233,50.418916066990334
3234,38.78054090966512
3235,46.00181582083022
3236,91.2608147302567
3237,210.5797860552763
3238,335.35716475380474
3239,314.6428159983492
3240,302.79451111972367
3241,319.183156482286
3242,323.5933329513157
3243,293.460830243757
3244,257.1073680715033
3245,257.56334771624637
3246,261.2922035496249
3247,310.3966287164227
3248,336.4753023453312
3249,360.326441623022
3250,390.81061929457655
3251,338.2087825174742
3252,293.99082117233587
3253,195.57076194087935
3254,120.30677363537217
3255,66.15319210805242
3256,47.25750045997901
3257,31.635083105246338
3258,34.99825168738661
3259,60.034829467398794
3260,110.82317576244708
3261,249.63409662585966
3262,394.90778812307997
3263,351.0689272873987
3264,319.8854381418526
3265,344.19634717083744
3266,330.3523221892878
3267,281.3424481379591
3268,253.88057843038942
3269,244.40505247355657
3270,266.8628957936539
3271,293.79239280828756
3272,337.9155078913651
3273,338.6943554439574
3274,360.004104105454
3275,350.6575341216641
3276,311.6068620284102
3277,198.7324870462195
3278,125.68834056088615
3279,78.62266013263982
3280,63.98784196138678
3281,47.44559557337121
3282,35.80218857224824
3283,59.72952434173354
3284,201.27261470955565
3285,373.9363411026287
3286,389.9534686647903
3287,355.5140021889582
3288,298.5903057885304
3289,303.013905499596
3290,308.1515927339004
3291,263.4201212461934
3292,227.2382390819505
3293,220.80156739391225
3294,251.40220317151764
3295,322.04163312827507
3296,379.10254711036225
3297,371.04911106350966
3298,389.9017025733392
3299,392.61065159123507
3300,321.18305481264935
3301,204.40457306433427
3302,113.0858381739871
3303,68.86994847088846
3304,54.81287382520762
